EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-6.733,-10.741,2.104,1.128,-23.797,11.338,1.187,2.608
-6.438,-9.537,1.168,4.413,-34.496,12.169,-1.231,-8.913
-8.098,-9.484,-14.28,-0.654,-30.015,5.83,-0.571,-11.45
-8.755,-9.89,-35.746,-11.613,-16.999,-4.09,-3.706,-6.141
-6.409,-7.627,-41.119,-19.825,-10.004,-12.968,-7.28,-1.607
-4.897,-3.735,-31.881,-18.912,-4.544,-12.854,-1.447,0.16
-5.5,-1.022,-21.324,-11.265,4.175,-4.903,9.893,4.583
-2.529,2.214,-11.667,-1.821,4.919,2.624,8.902,7.335
4.96,7.437,-1.366,7.996,-1.487,6.878,-3.527,-0.047
9.52,10.365,8.095,15.739,1.888,7.365,-6.396,-7.066
7.443,6.787,15.594,16.064,15.08,2.556,4.556,2.602
3.679,0.219,23.573,11.063,18.704,-1.575,15.428,19.279
3.262,-2.304,33.271,11.623,6.459,4.396,19.797,20.613
3.803,-1.721,35.733,18.203,-2.728,15.359,19.308,8.632
1.264,-4.222,24.851,18.412,2.781,18.024,14.078,2.502
-0.409,-7.466,14.239,12.714,9.329,14.673,8.098,6.572
2.762,-4.958,13.826,13.258,9.641,15.019,8.254,9.462
5.843,1.441,12.054,18.073,12.498,17.405,10.276,5.283
4.769,5.943,3.446,16.941,15.804,17.364,6.772,1.119
0.426,6.024,-3.706,8.877,8.486,13.657,2.735,2.392
-6.735,2.606,-10.277,-1.269,-4.685,5.57,2.601,3.497
-13.897,-0.508,-20.547,-7.612,-8.733,-1.542,-0.756,-0.414
-15.761,-0.269,-25.887,-6.259,-4.394,-0.803,-10.357,-4.839
-12.013,2.095,-19.156,-0.955,-1.633,4.377,-15.092,-5.251
-8.293,3.147,-10.353,1.078,0.528,5.365,-8.577,-4.535
-7.566,2.623,-10.307,-0.046,3.514,1.822,-1.523,-4.491
-5.663,4.233,-11.652,2.12,0.244,0.269,-1.201,-1.682
-1.034,7.379,-3.816,7.652,-8.47,2.198,-0.682,3.366
0.619,5.802,6.076,9.134,-10.155,3.393,3.226,4.884
-1.607,-0.234,7.484,4.809,-1.933,1.343,4.367,0.538
-1.799,-3.512,4.184,1.424,4.097,-0.891,-0.41,-5.327
0.627,-2.855,1.324,3.316,2.996,3.35,-5.415,-5.515
1.497,-2.82,-1.966,5.251,2.457,10.93,-2.845,1.455
0.24,-4.604,-3.648,-0.004,3.273,7.943,3.184,5.31
-1.406,-6.292,-2.702,-8.345,-1.883,-5.57,1.264,-2.004
-2.332,-6.647,-3.255,-11.557,-10.189,-15.183,-5.841,-10.076
-1.582,-5.572,-5.347,-12.05,-11.4,-16.956,-7.983,-6.499
