EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
7.186,7.446,1.899,5.33,2.643,3.325,-5.299,0.937
6.996,4.577,-2.283,1.333,-1.887,1.314,-9.974,0.063
9.86,4.233,-2.078,0.639,-2.011,1.425,-3.36,-0.487
15.179,8.277,1.902,3.627,0.329,4.009,4.567,0.66
18.875,12.989,5.29,7.413,1.466,6.715,6.118,2.838
16.87,14.305,5.366,8.978,1.168,7.535,4.37,4.256
12.039,13.549,4.024,8.71,1.769,8.149,4.629,4.564
10.91,14.097,5.392,9.164,5.156,9.966,6.966,4.794
15.253,16.797,10.929,11.492,10.641,11.579,8.562,5.875
22.116,20.556,17.71,14.634,15.082,12.157,9.421,7.446
27.233,22.863,20.018,15.353,14.181,11.008,8.96,7.546
29.024,22.825,16.306,12.755,8.798,8.417,5.105,7.321
29.756,23.703,13.367,11.551,7.252,7.958,4.008,9.673
29.473,25.87,15.619,13.664,12.336,10.01,11.368,11.586
26.91,25.636,19.823,16.681,18.066,12.222,20.06,12.94
25.767,24.263,24.381,20.813,23.008,16.543,22.695,17.84
28.056,24.503,28.009,23.12,27.628,20.645,17.854,17.786
28.809,23.233,25.275,17.761,25.364,16.235,5.955,6.177
26.485,19.243,16.348,9.044,14.26,5.941,-8.327,-3.399
26.463,17.754,9.458,6.379,4.544,1.367,-17.706,-2.53
30.091,21.257,10.006,10.849,4.96,5.471,-16.2,0.55
32.613,26.172,16.515,17.966,13.149,12.525,-3.995,2.982
31.87,28.972,23.061,22.824,20.532,16.976,8.773,7.464
29.329,28.13,22.368,20.296,19.976,15.314,10.681,8.832
25.495,23.535,14.079,10.927,12.203,8.402,2.725,3.075
21.043,18.233,7.493,3.581,5.589,3.001,-2.553,-2.676
18.679,15.668,9.135,4.32,5.945,3.649,2.402,-1.462
19.189,14.316,14.016,8.428,10.39,6.518,11.057,3.419
19.427,10.934,14.208,9.139,12.702,7.152,12.475,5.419
17.861,7.219,9.449,7.139,9.994,6.562,6.519,4.029
17.101,6.972,5.245,6.596,4.936,6.243,4.212,4.212
17.677,8.782,3.601,7.24,1.336,5.168,8.873,7.249
16.013,7.824,0.987,5.347,-1.785,2.324,10.277,6.894
12.517,4.497,-2.925,1.214,-5.129,-1.102,4.535,0.735
13.22,4.175,-2.544,-0.106,-3.832,-1.926,1.015,-3.453
18.396,7.814,4.062,3.008,4.243,0.96,7.92,-0.168
20.009,10.358,10.22,5.933,11.291,4.493,19.891,5.409
15.376,9.348,8.501,5.384,7.63,6.235,18.585,6.8
12.2,8.371,1.368,3.58,-3.6,6.054,-0.792,4.554
15.047,9.39,-2.078,2.565,-9.546,3.4,-15.251,2.963
17.482,8.604,-0.883,1.239,-7.749,-0.284,-11.712,4.518
13.515,3.682,-1.896,-1.258,-7.14,-1.672,-5.609,5.234
6.565,-2.468,-5.34,-4.823,-9.689,-2,-3.774,-0.393
2.858,-5.524,-4.145,-7.489,-8.3,-3.752,6.519,-5.625
3.788,-3.297,1.982,-6.416,-2.494,-4.252,19.759,-2.298
5.264,0.547,2.893,-5.639,-1.931,-4.262,10.163,-0.798
3.402,0.056,-5.465,-11.234,-9.555,-9.881,-17.405,-10.294
0.813,-3.052,-13.099,-17.845,-15.679,-17.838,-26.398,-18.27
1.607,-3.559,-13.411,-17.224,-15.194,-18.446,-11.321,-14.002
3.53,-3.361,-12.699,-12.942,-14.735,-13,-2.183,-6.709
2.662,-6.078,-15.881,-12.209,-18.514,-10.62,-7.391,-6.536
0.601,-8.748,-17.602,-13.369,-20.319,-12.646,-8.736,-8.469
0.888,-7.753,-12.479,-11.382,-14.648,-13.15,-1.589,-6.031
2.453,-5.137,-4.634,-7.318,-6.704,-10.03,1.793,-4.163
2.96,-2.943,-0.27,-3.936,-3.21,-5.04,-0.352,-6.044
4.859,1.135,2.112,-0.002,-1.846,0.523,1.902,-5.693
10.058,7.394,5.944,4.797,1.186,3.932,7.379,-0.976
14.624,11.605,9.789,8.855,4.268,4.781,6.382,3.887
15.942,12.096,12.098,12.418,6.883,7.591,1.492,6.46
16.634,11.346,13.165,14.28,10.012,11.361,2.594,6.151
17.685,11.261,11.84,11.593,10.535,9.348,10.274,3.255
17.174,12.824,8.714,7.327,7.371,3.922,16.051,2.191
16.882,16.993,8.526,8.351,6.352,4.366,14.041,7.878
20.666,22.275,13.12,14.338,10.967,10.651,9.986,15.639
25.531,22.863,16.349,16.358,15.622,13.591,9.606,14.062
23.441,13.884,11.466,8.756,12.594,7.793,5.543,1.97
14.176,0.313,2.686,-1.883,4.276,-1.855,-3.919,-8.25
6.992,-7.411,0.654,-4.632,1.487,-5.365,-4.805,-7.137
6.258,-7.623,5.764,1.244,6.656,-0.164,7.037,1.716
5.874,-7.712,8.451,6.548,10.473,5.11,17.075,7.734
1.252,-11.796,4.209,4.431,6.693,2.596,14.095,3.2
-3.523,-16.528,-2.889,-3.744,-0.297,-6.221,1.715,-9.509
-4.463,-19.061,-8.267,-12.605,-3.48,-15.84,-10.324,-19.219
-4.677,-21.438,-11.843,-18.362,-4.244,-22.582,-16.059,-19.244
-6.749,-23.566,-14.272,-19.161,-7.731,-23.661,-16.194,-14.011
-6.344,-21.176,-12.917,-14.459,-10.387,-17.975,-14.097,-9.239
-0.239,-14.486,-7.689,-8.037,-7.278,-9.893,-9.48,-6.256
6.139,-9.576,-4.45,-6.158,-3.252,-6.082,-0.535,-6.498
4.669,-10.141,-7.562,-10.603,-5.085,-9.146,5.635,-10.85
-4.505,-13.043,-15.001,-17.121,-12.552,-16.339,-2.918,-15.245
-11.264,-12.642,-19.833,-19.306,-18.282,-20.991,-19.765,-14.112
-7.519,-8.571,-16.568,-14.754,-14.703,-18.521,-24.423,-8.134
1.818,-5.732,-9.4,-8.264,-5.908,-12.014,-15.495,-2.994
5.822,-5.734,-6.691,-4.986,-3.125,-6.587,-7.053,-1.061
1.945,-4.939,-7.46,-3.573,-5.612,-3.088,-2.415,-0.556
-2.658,-1.588,-4.48,-0.113,-2.852,-0.408,2.055,1.826
-1.852,2.697,2.262,5.294,5.32,2.47,5.679,7.72
2.709,7.108,5.784,8.151,8.794,4.996,7.602,10.588
6.595,10.93,4.132,6.697,5.108,4.739,11.356,6.497
8.144,11.755,2.331,6.006,1.575,3.363,18.135,5.36
6.452,8.414,1.754,7.769,0.83,3.921,20.367,9.423
1.174,2.901,-1.653,5.293,-1.962,1.956,13.671,5.968
