EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-6.773,-32.383,2.353,2.209,-2.492,1.818,5.756,-1.866
-5.353,-28.583,-0.648,6.582,-6.171,6.235,2.847,-17.342
-9.406,-31.737,-7.562,-0.773,-14.458,-2.174,-3.545,-29.08
-16.461,-38.938,-15.14,-14.705,-22.945,-16.777,-10.386,-30.922
-20.88,-42.762,-18.632,-23.699,-25.84,-25.993,-12.592,-21.521
-18.741,-38.836,-14.787,-23.173,-21.347,-25.612,-9.816,-8.619
-15.317,-32.288,-10.435,-19.196,-16.916,-21.59,-8.11,-4.218
-16.45,-29.175,-12.56,-18.665,-18.047,-20.423,-9.301,-10.231
-17.906,-26.74,-15.391,-16.836,-19.218,-16.813,-7.911,-13.308
-16.912,-23.294,-13.797,-9.579,-18.171,-7.132,-4.886,-8.37
-18.425,-24.075,-14.717,-7.165,-22.204,-4.006,-8.648,-10.175
-22.523,-29.393,-21.578,-15.549,-30.872,-14.586,-17.127,-22.001
-22.369,-31.055,-24.902,-21.302,-32.863,-22.72,-17.38,-24.639
-14.772,-24.064,-17.232,-11.84,-24.065,-12.507,-6.66,-12.583
-4.416,-14.108,-5.587,2.629,-13.517,4.804,2.742,-2.956
-0.274,-11.392,-2.86,0.963,-11.294,3.8,1.969,-2.245
-6.872,-18.568,-10.849,-17.719,-17.458,-17.592,-4.517,-1.428
-17.24,-27.612,-19.142,-32.251,-23.874,-34.369,-9.707,-2.993
-20.91,-29.594,-20.027,-31.397,-24.496,-33.004,-10.811,-14.767
-16.491,-23.894,-14.648,-23.435,-19.635,-24.276,-5.432,-23.412
-9.625,-16.862,-6.839,-15.86,-12.691,-17.192,3.96,-14.491
-5.375,-13.933,-1.953,-9.2,-8.46,-10.256,8.058,-2.045
-5.901,-14.864,-5.088,-5.703,-10.863,-5.319,3.056,-4.341
-10.261,-16.948,-13.329,-8.866,-18.066,-8.708,-4.811,-15.642
-14.365,-18.343,-18.485,-16.239,-22.69,-18.414,-7.981,-20.422
-12.561,-16.915,-17.427,-20.064,-19.975,-23.336,-5.076,-15.241
-4.276,-12.134,-13.489,-14.704,-13.805,-16.315,-1.346,-8.476
2.778,-8.414,-10.13,-2.187,-9.992,-1.814,-0.425,-6.156
0.395,-12.195,-8.454,4.933,-9.502,5.366,-0.889,-7.009
-12.113,-24.026,-11.183,-4.16,-13.291,-4.246,-3.211,-8.983
-26.068,-35.812,-19.729,-18.178,-21.625,-17.576,-8.666,-10.563
-32.677,-42.505,-29.009,-22.115,-29.65,-21.103,-15.019,-12.281
-34.962,-48.715,-34.495,-25.651,-34.021,-25.596,-20.415,-18.453
-37.684,-54.35,-35.659,-36.474,-34.886,-37.112,-23.466,-26.166
-35.811,-51.761,-31.707,-38.692,-31.194,-38.973,-21.883,-25.425
-28.339,-42.791,-25.259,-26.076,-24.505,-25.688,-17.164,-19.605
-24.962,-38.601,-23.277,-16.301,-20.921,-15.358,-14.535,-21.691
-28.942,-43.114,-26.567,-20.642,-22.928,-19.443,-16.278,-29.387
-31.149,-49.572,-28.482,-28.646,-25.793,-27.574,-19.122,-30.13
-26.15,-51.239,-26.703,-26.568,-25.124,-25.99,-19.028,-23.946
-19.399,-47.834,-23.067,-15.103,-21.031,-15.338,-15.349,-19.386
-15.123,-41.345,-15.639,-3.928,-13.592,-3.871,-8.074,-14.286
-12.015,-34.26,-6.696,0.177,-5.318,2.882,0.985,-3.545
-12.324,-32.509,-6.602,-5.712,-4.731,-0.923,3.207,1.38
-18.347,-38.755,-16.4,-18.348,-13.65,-15.083,-5.787,-10.722
-23.198,-45.294,-23.282,-26.265,-20.989,-25.387,-15.482,-27.213
-19.823,-43.611,-19.58,-21.635,-18.917,-20.427,-16.041,-30.574
-12.743,-36.362,-12.582,-10.265,-13.478,-7.605,-12.403,-23.608
-11.424,-32.929,-13.46,-6.029,-14.253,-4.138,-12.405,-18.571
-16.429,-36.086,-21.409,-14.51,-19.441,-14.693,-14.35,-17.555
-21.688,-41.125,-26.908,-24.226,-20.46,-24.253,-14.452,-17.764
-26.313,-44.955,-27.997,-23.912,-17.445,-22.334,-13.817,-19.195
-30.654,-46.142,-26.713,-18.979,-14.411,-17.958,-12.397,-17.275
-30.271,-43.075,-20.595,-18.219,-9.773,-18.788,-9.034,-11.289
-23.964,-36.982,-10.253,-18.85,-2.593,-18.783,-5.363,-11.504
-16.906,-31.015,-1.919,-16.489,3.873,-14.808,-2.309,-17.299
-12.8,-27.451,-0.466,-14.051,6.043,-12.081,-0.238,-16.315
-8.517,-24.402,-2.851,-8.736,4.718,-6.469,0.581,-8.352
-0.908,-18.729,-1.439,5.156,4.2,9.147,1.601,-2.946
3.263,-15.514,1.103,12.43,2.892,17.356,1.717,-3.292
-5.052,-21.999,-5.646,-4.65,-5.211,-2.088,-2.132,-8.366
-20.465,-32.958,-18.701,-30.211,-17.414,-31.283,-8.916,-18.996
-27.193,-35.622,-23.233,-36.646,-23.149,-38.693,-13.267,-27.504
-21.805,-27.51,-16.065,-24.164,-18.281,-24.993,-10.733,-19.735
-18.224,-20.653,-10.919,-13.584,-11.929,-13.856,-5.868,-3.702
-24.42,-24.229,-17.508,-14.44,-14.369,-14.151,-8.347,-5.201
-30.951,-31.438,-27.523,-18.679,-21.429,-16.037,-16.033,-25.468
-29.981,-32.559,-28.918,-19.332,-22.117,-14.531,-17.734,-38.899
-26.464,-29.547,-23.221,-16.283,-16.361,-11.977,-12.481,-32.554
-25.364,-28.412,-18.365,-10.767,-12.182,-7.837,-8.365,-18.963
-23.947,-28.169,-15.587,-5.921,-12.182,-3.181,-7.559,-12.135
-19.193,-25.265,-13.133,-5.874,-13.235,-3.647,-6.157,-11.35
-14.15,-21.885,-12.719,-12.807,-14.046,-12.353,-3.462,-11.727
-14.683,-23.384,-15.509,-25.458,-15.866,-26.435,-2.778,-14.753
-20.448,-29.166,-18.402,-35.914,-18.173,-37.423,-5.324,-20.146
-24.335,-32.433,-19.12,-35.418,-19.119,-37.343,-8.441,-21.924
-24.662,-31.592,-20.663,-28.499,-19.875,-30.753,-10.248,-20.393
-26.802,-31.692,-24.223,-25.973,-21.485,-28.495,-11.081,-22.075
-30.612,-32.307,-23.294,-25.306,-19.423,-28.185,-9.433,-24.232
-29.729,-28.012,-13.528,-17.308,-10.884,-19.791,-3.811,-18.163
-23.093,-19.771,-2.477,-5.572,-2.862,-6.841,1.731,-7.151
-17.513,-14.536,-1.427,-2.879,-4.054,-3.86,1.624,-2.732
-17.841,-16.129,-10.603,-12.351,-13.126,-14.756,-4.03,-7.687
-20.05,-20.661,-18.981,-21.692,-20.332,-25.247,-10.054,-15.429
-17.389,-20.53,-17.616,-18.55,-17.985,-20.529,-9.821,-17.213
-10.477,-14.929,-8.733,-7.07,-8.452,-6.038,-1.719,-7.708
-7.433,-12.638,-2.706,-1.082,-2.625,0.284,4.766,4.853
-13.583,-19.26,-6.981,-3.493,-7.526,-4.514,-0.75,2.512
-23.459,-28.472,-17.328,-6.23,-17.177,-8.41,-13.108,-15.871
-27.093,-31.231,-22.697,-9.144,-20.562,-11.176,-18.138,-29.543
-23.143,-27.134,-18.209,-18.672,-15.196,-22.399,-12.667,-27.327
-18.952,-22.561,-9.236,-29.321,-8.43,-35.318,-5.42,-18.289
-17.332,-19.923,-3.143,-26.868,-6.666,-31.454,-2.455,-10.84
-14.321,-15.493,-1.956,-9.685,-7.405,-10.066,-1.947,-6.161
-11.579,-10.788,-5.343,3.127,-7.124,3.7,-2.03,-4.974
-14.27,-11.785,-12.645,-4.603,-8.813,-7.812,-4.838,-8.042
-18.029,-14.604,-17.796,-19.247,-11.843,-25.129,-9.306,-13.884
-16.074,-11.758,-14.374,-20.781,-9.373,-26.039,-9.851,-18.466
-11.909,-7.106,-7.734,-15.701,-3.287,-21.361,-6.21,-18.369
-10.917,-5.919,-7.222,-15.425,-2.641,-22.344,-3.564,-13.825
-9.587,-2.67,-9.024,-13.733,-5.661,-18.296,-2.1,-7.986
-4.139,6.515,-4.475,-6.779,-3.073,-7.247,1.977,-4.152
0.347,13.491,2.305,-4.177,4.246,-4.686,7.41,-2.608
-1.181,11.236,3.039,-9.665,8.23,-13.801,10.327,0.025
-5.349,4.897,0.781,-12.631,7.996,-18.13,10.987,5.354
-7.381,1.809,1.801,-6.469,8.199,-9.295,10.617,8.023
-8.01,1.006,3.877,1.044,9.734,0.923,7.889,3.925
-8.581,-0.713,4.602,3.044,11.353,2.727,3.249,0.638
-7.587,-1.72,6.616,1.548,12.242,-0.177,-0.164,3.767
-5.385,0.081,8.058,-1.237,9.807,-2.683,-1.336,2.459
-3.888,3.115,5.998,-0.681,5.162,-0.619,-0.871,-8.744
-4.053,3.467,3.946,8.674,3.95,9.227,1.057,-13.656
-8.161,-1.475,1.278,17.908,4.386,19.012,1.754,-5.518
-16.106,-8.95,-5.689,11.666,0.038,13.798,-2.313,-4.036
-21.425,-13.687,-9.947,-7.35,-5.561,-7.296,-8.156,-15.223
-19.796,-14.404,-5.731,-20.246,-5.017,-24.31,-9.5,-17.253
